journal_name,issn_print,issn_online,first_seen,last_seen,esac_id
Journal of Australian Studies,1444-3058,1835-6419,2025-03-20,NA,tf2024kb
Journal of Balkan and Near Eastern Studies,1944-8953,1944-8961,2025-03-20,NA,tf2024kb
Journal of Baltic Studies,0162-9778,1751-7877,2025-03-20,NA,tf2024kb
Journal of Behavioral Finance,1542-7560,1542-7579,2025-03-20,NA,tf2024kb
Journal of Beliefs & Values,1361-7672,1469-9362,2025-03-20,NA,tf2024kb
Journal of Binocular Vision and Ocular Motility,2576-117X,2576-1218,2025-03-20,NA,tf2024kb
Journal of Biological Education,0021-9266,2157-6009,2025-03-20,NA,tf2024kb
"Journal of Biomaterials Science, Polymer Edition",0920-5063,1568-5624,2025-03-20,NA,tf2024kb
Journal of Biomolecular Structure and Dynamics,0739-1102,1538-0254,2025-03-20,NA,tf2024kb
Journal of Biopharmaceutical Statistics,1054-3406,1520-5711,2025-03-20,NA,tf2024kb
Journal of Bisexuality,1529-9716,1529-9724,2025-03-20,NA,tf2024kb
Journal of Borderlands Studies,0886-5655,2159-1229,2025-03-20,NA,tf2024kb
Journal of Broadcasting & Electronic Media,0883-8151,1550-6878,2025-03-20,NA,tf2024kb
Journal of Bryology,0373-6687,1743-2820,2025-03-20,NA,tf2024kb
Journal of Building Performance Simulation,1940-1493,1940-1507,2025-03-20,NA,tf2024kb
Journal of Business & Economic Statistics,0735-0015,1537-2707,2025-03-20,NA,tf2024kb
Journal of Business & Finance Librarianship,0896-3568,1547-0644,2025-03-20,NA,tf2024kb
Journal of Business Analytics,2573-234X,2573-2358,2025-03-20,NA,tf2024kb
Journal of Business-to-Business Marketing,1051-712X,1547-0628,2025-03-20,NA,tf2024kb
Journal of Carbohydrate Chemistry,0732-8303,1532-2327,2025-03-20,NA,tf2024kb
Journal of Change Management,1469-7017,1479-1811,2025-03-20,NA,tf2024kb
Journal of Chemotherapy,1120-009X,1973-9478,2025-03-20,NA,tf2024kb
Journal of Child & Adolescent Mental Health,1728-0583,1728-0591,2025-03-20,NA,tf2024kb
Journal of Child & Adolescent Substance Use,2997-3368,2997-3376,2025-03-20,NA,tf2024kb
Journal of Child and Adolescent Counseling,2372-7810,2372-7829,2025-03-20,NA,tf2024kb
Journal of Child Psychotherapy,0075-417X,1469-9370,2025-03-20,NA,tf2024kb
Journal of Child Sexual Abuse,1053-8712,1547-0679,2025-03-20,NA,tf2024kb
Journal of Children and Media,1748-2798,1748-2801,2025-03-20,NA,tf2024kb
Journal of China Tourism Research,1938-8160,1938-8179,2025-03-20,NA,tf2024kb
Journal of Chinese Cinemas,1750-8061,1750-807X,2025-03-20,NA,tf2024kb
Journal of Chinese Economic and Business Studies,1476-5284,1476-5292,2025-03-20,NA,tf2024kb
Journal of Chinese Governance,2381-2346,2381-2354,2025-03-20,NA,tf2024kb
Journal of Civil Society,1744-8689,1744-8697,2025-03-20,NA,tf2024kb
Journal of Clinical and Experimental Neuropsychology,1380-3395,1744-411X,2025-03-20,NA,tf2024kb
Journal of Clinical Child & Adolescent Psychology,1537-4416,1537-4424,2025-03-20,NA,tf2024kb
Journal of Clinical Practice in Speech-Language Pathology,2200-0259,2208-7168,2025-03-20,NA,tf2024kb
Journal of Cognition and Development,1524-8372,1532-7647,2025-03-20,NA,tf2024kb
Journal of Cognitive Psychology,2044-5911,2044-592X,2025-03-20,NA,tf2024kb
Journal of College and Character,2194-587X,1940-1639,2025-03-20,NA,tf2024kb
Journal of College Science Teaching,0047-231X,1943-4898,2025-03-20,NA,tf2024kb
Journal of College Student Mental Health,2836-7138,2836-7146,2025-03-20,NA,tf2024kb
Journal of Communication in Healthcare,1753-8068,1753-8076,2025-03-20,NA,tf2024kb
Journal of Community Archaeology & Heritage,2051-8196,2051-820X,2025-03-20,NA,tf2024kb
Journal of Community Health Nursing,0737-0016,1532-7655,2025-03-20,NA,tf2024kb
Journal of Community Practice,1070-5422,1543-3706,2025-03-20,NA,tf2024kb
Journal of Comparative Policy Analysis: Research and Practice,1387-6988,1572-5448,2025-03-20,NA,tf2024kb
Journal of Computational and Graphical Statistics,1061-8600,1537-2715,2025-03-20,NA,tf2024kb
Journal of Computational and Theoretical Transport,2332-4309,2332-4325,2025-03-20,NA,tf2024kb
Journal of Computer Information Systems,0887-4417,2380-2057,2025-03-20,NA,tf2024kb
Journal of Conflict Archaeology,1574-0773,1574-0781,2025-03-20,NA,tf2024kb
Journal of Constructivist Psychology,1072-0537,1521-0650,2025-03-20,NA,tf2024kb
Journal of Consumer Health on the Internet,1539-8285,1539-8293,2025-03-20,NA,tf2024kb
Journal of Contemporary African Studies,0258-9001,1469-9397,2025-03-20,NA,tf2024kb
Journal of Contemporary Asia,0047-2336,1752-7554,2025-03-20,NA,tf2024kb
Journal of Contemporary Central and Eastern Europe,2573-9638,2573-9646,2025-03-20,NA,tf2024kb
Journal of Contemporary China,1067-0564,1469-9400,2025-03-20,NA,tf2024kb
Journal of Contemporary European Studies,1478-2804,1478-2790,2025-03-20,NA,tf2024kb
Journal of Contemporary Religion,1353-7903,1469-9419,2025-03-20,NA,tf2024kb
Journal of Control and Decision,2330-7706,2330-7714,2025-03-20,NA,tf2024kb
Journal of Convention & Event Tourism,1547-0148,1547-0156,2025-03-20,NA,tf2024kb
Journal of Coordination Chemistry,0095-8972,1029-0389,2025-03-20,NA,tf2024kb
Journal of Corporate Law Studies,1473-5970,1757-8426,2025-03-20,NA,tf2024kb
Journal of Cosmetic and Laser Therapy,1476-4172,1476-4180,2025-03-20,NA,tf2024kb
Journal of Counselor Leadership and Advocacy,2326-716X,2326-7178,2025-03-20,NA,tf2024kb
Journal of Couple & Relationship Therapy,1533-2691,1533-2683,2025-03-20,NA,tf2024kb
Journal of Creativity in Mental Health,1540-1383,1540-1391,2025-03-20,NA,tf2024kb
Journal of Crime and Justice,0735-648X,2158-9119,2025-03-20,NA,tf2024kb
Journal of Criminal Justice Education,1051-1253,1745-9117,2025-03-20,NA,tf2024kb
Journal of Critical Realism,1476-7430,1572-5138,2025-03-20,NA,tf2024kb
Journal of Crop Improvement,1542-7528,1542-7536,2025-03-20,NA,tf2024kb
Journal of Culinary Science & Technology,1542-8052,1542-8044,2025-03-20,NA,tf2024kb
Journal of Cultural Economy,1753-0350,1753-0369,2025-03-20,NA,tf2024kb
Journal of Cultural Geography,0887-3631,1940-6320,2025-03-20,NA,tf2024kb
Journal of Current Issues & Research in Advertising,1064-1734,2164-7313,2025-03-20,NA,tf2024kb
Journal of Curriculum and Pedagogy,1550-5170,2156-8154,2025-03-20,NA,tf2024kb
Journal of Curriculum Studies,0022-0272,1366-5839,2025-03-20,NA,tf2024kb
Journal of Cyber Policy,2373-8871,2373-8898,2025-03-20,NA,tf2024kb
Journal of Cyber Security Technology,2374-2917,2374-2925,2025-03-20,NA,tf2024kb
Journal of Dance Education,1529-0824,2158-074X,2025-03-20,NA,tf2024kb
Journal of Decision Systems,1246-0125,2116-7052,2025-03-20,NA,tf2024kb
Journal of Development Effectiveness,1943-9342,1943-9407,2025-03-20,NA,tf2024kb
The Journal of Development Studies,0022-0388,1743-9140,2025-03-20,NA,tf2024kb
Journal of Dietary Supplements,1939-0211,1939-022X,2025-03-20,NA,tf2024kb
Journal of Difference Equations and Applications,1023-6198,1563-5120,2025-03-20,NA,tf2024kb
Journal of Digital Learning in Teacher Education,2153-2974,2332-7383,2025-03-20,NA,tf2024kb
Journal of Disability & Religion,2331-2521,2331-253X,2025-03-20,NA,tf2024kb
Journal of Dispersion Science and Technology,0193-2691,1532-2351,2025-03-20,NA,tf2024kb
Journal of Drug Targeting,1061-186X,1029-2330,2025-03-20,NA,tf2024kb
Journal of Dual Diagnosis,1550-4263,1550-4271,2025-03-20,NA,tf2024kb
Journal of Early Childhood Teacher Education,1090-1027,1745-5642,2025-03-20,NA,tf2024kb
Journal of Early Christian History,2222-582X,2471-4054,2025-03-20,NA,tf2024kb
Journal of Earthquake Engineering,1363-2469,1559-808X,2025-03-20,NA,tf2024kb
Journal of East-West Business,1066-9868,1528-6959,2025-03-20,NA,tf2024kb
Journal of Eastern African Studies,1753-1055,1753-1063,2025-03-20,NA,tf2024kb
Journal of Ecohydraulics,2470-5357,2470-5365,2025-03-20,NA,tf2024kb
Journal of Economic Issues,0021-3624,1946-326X,2025-03-20,NA,tf2024kb
Journal of Economic Methodology,1350-178X,1469-9427,2025-03-20,NA,tf2024kb
Journal of Economic Policy Reform,1748-7870,1748-7889,2025-03-20,NA,tf2024kb
Journal of Ecotourism,1472-4049,1747-7638,2025-03-20,NA,tf2024kb
Journal of Education and Work,1363-9080,1469-9435,2025-03-20,NA,tf2024kb
Journal of Education for Business,0883-2323,1940-3356,2025-03-20,NA,tf2024kb
Journal of Education for Students Placed at Risk (JESPAR),1082-4669,1532-7671,2025-03-20,NA,tf2024kb
Journal of Education for Teaching,0260-7476,1360-0540,2025-03-20,NA,tf2024kb
Journal of Education Policy,0268-0939,1464-5106,2025-03-20,NA,tf2024kb
Journal of Educational Administration and History,0022-0620,1478-7431,2025-03-20,NA,tf2024kb
Journal of Educational and Psychological Consultation,1047-4412,1532-768X,2025-03-20,NA,tf2024kb
Journal of Elder Abuse & Neglect,0894-6566,1540-4129,2025-03-20,NA,tf2024kb
"Journal of Elections, Public Opinion and Parties",1745-7289,1745-7297,2025-03-20,NA,tf2024kb
Journal of Electromagnetic Waves and Applications,0920-5071,1569-3937,2025-03-20,NA,tf2024kb
Journal of Electronic Resources in Medical Libraries,1542-4065,1542-4073,2025-03-20,NA,tf2024kb
Journal of Electronic Resources Librarianship,1941-126X,1941-1278,2025-03-20,NA,tf2024kb
Journal of Energetic Materials,0737-0652,1545-8822,2025-03-20,NA,tf2024kb
Journal of Energy & Natural Resources Law,0264-6811,2376-4538,2025-03-20,NA,tf2024kb
Journal of Engineering Design,0954-4828,1466-1837,2025-03-20,NA,tf2024kb
Journal of Environmental Economics and Policy,2160-6544,2160-6552,2025-03-20,NA,tf2024kb
Journal of Environmental Planning and Management,0964-0568,1360-0559,2025-03-20,NA,tf2024kb
Journal of Environmental Policy & Planning,1523-908X,1522-7200,2025-03-20,NA,tf2024kb
"Journal of Environmental Science and Health, Part A",1093-4529,1532-4117,2025-03-20,NA,tf2024kb
"Journal of Environmental Science and Health, Part B",0360-1234,1532-4109,2025-03-20,NA,tf2024kb
"Journal of Environmental Science and Health, Part C",2689-6583,2689-6591,2025-03-20,NA,tf2024kb
Journal of Essential Oil Research,1041-2905,2163-8152,2025-03-20,NA,tf2024kb
Journal of Ethnic & Cultural Diversity in Social Work,1531-3204,1531-3212,2025-03-20,NA,tf2024kb
Journal of Ethnic and Migration Studies,1369-183X,1469-9451,2025-03-20,NA,tf2024kb
Journal of Ethnicity in Criminal Justice,1537-7938,1537-7946,2025-03-20,NA,tf2024kb
Journal of Ethnicity in Substance Abuse,1533-2640,1533-2659,2025-03-20,NA,tf2024kb
Journal of European Integration,0703-6337,1477-2280,2025-03-20,NA,tf2024kb
Journal of European Public Policy,1350-1763,1466-4429,2025-03-20,NA,tf2024kb
Journal of Evidence-Based Social Work,2640-8066,2640-8074,2025-03-20,NA,tf2024kb
Journal of Experimental & Theoretical Artificial Intelligence,0952-813X,1362-3079,2025-03-20,NA,tf2024kb
Journal of Family Communication,1526-7431,1532-7698,2025-03-20,NA,tf2024kb
Journal of Family Social Work,1052-2158,1540-4072,2025-03-20,NA,tf2024kb
Journal of Family Studies,1322-9400,1839-3543,2025-03-20,NA,tf2024kb
"Journal of Family Trauma, Child Custody & Child Development",2690-4586,2690-4594,2025-03-20,NA,tf2024kb
Journal of Feminist Family Therapy,0895-2833,1540-4099,2025-03-20,NA,tf2024kb
Journal of Field Archaeology,0093-4690,2042-4582,2025-03-20,NA,tf2024kb
Journal of First-generation Student Success,2690-6015,2690-6023,2025-03-20,NA,tf2024kb
Journal of Food Products Marketing,1045-4446,1540-4102,2025-03-20,NA,tf2024kb
Journal of Foodservice Business Research,1537-8020,1537-8039,2025-03-20,NA,tf2024kb
Journal of Forensic Psychology Research and Practice,2473-2850,2473-2842,2025-03-20,NA,tf2024kb
Journal of Forest Research,1341-6979,1610-7403,2025-03-20,NA,tf2024kb
Journal of Further and Higher Education,0309-877X,1469-9486,2025-03-20,NA,tf2024kb
Journal of Gay & Lesbian Mental Health,1935-9705,1935-9713,2025-03-20,NA,tf2024kb
Journal of Gender Studies,0958-9236,1465-3869,2025-03-20,NA,tf2024kb
Journal of Genocide Research,1462-3528,1469-9494,2025-03-20,NA,tf2024kb
Journal of Geography,0022-1341,1752-6868,2025-03-20,NA,tf2024kb
Journal of Geography in Higher Education,0309-8265,1466-1845,2025-03-20,NA,tf2024kb
Journal of Geoscience Education,1089-9995,2158-1428,2025-03-20,NA,tf2024kb
Journal of Gerontological Social Work,0163-4372,1540-4048,2025-03-20,NA,tf2024kb
Journal of Global Ethics,1744-9626,1744-9634,2025-03-20,NA,tf2024kb
Journal of Global Fashion Marketing,2093-2685,2325-4483,2025-03-20,NA,tf2024kb
Journal of Global Information Technology Management,1097-198X,2333-6846,2025-03-20,NA,tf2024kb
Journal of Global Marketing,0891-1762,1528-6975,2025-03-20,NA,tf2024kb
Journal of Global Scholars of Marketing Science,2163-9159,2163-9167,2025-03-20,NA,tf2024kb
Journal of Global Sport Management,2470-4067,2470-4075,2025-03-20,NA,tf2024kb
Journal of Graphic Novels and Comics,2150-4857,2150-4865,2025-03-20,NA,tf2024kb
Journal of Health Care Chaplaincy,0885-4726,1528-6916,2025-03-20,NA,tf2024kb
Journal of Health Communication,1081-0730,1087-0415,2025-03-20,NA,tf2024kb
"Journal of Herbs, Spices & Medicinal Plants",1049-6475,1540-3580,2025-03-20,NA,tf2024kb
Journal of Heritage Tourism,1743-873X,1747-6631,2025-03-20,NA,tf2024kb
Journal of Higher Education Policy and Management,1360-080X,1469-9508,2025-03-20,NA,tf2024kb
Journal of Histotechnology,0147-8885,2046-0236,2025-03-20,NA,tf2024kb
Journal of HIV/AIDS & Social Services,1538-1501,1538-151X,2025-03-20,NA,tf2024kb
Journal of Homosexuality,0091-8369,1540-3602,2025-03-20,NA,tf2024kb
Journal of Hospital Librarianship,1532-3269,1532-3277,2025-03-20,NA,tf2024kb
Journal of Hospitality & Tourism Education,1096-3758,2325-6540,2025-03-20,NA,tf2024kb
Journal of Hospitality Marketing & Management,1936-8623,1936-8631,2025-03-20,NA,tf2024kb
Journal of Housing Research,1052-7001,2691-1337,2025-03-20,NA,tf2024kb
Journal of Human Behavior in the Social Environment,1091-1359,1540-3556,2025-03-20,NA,tf2024kb
Journal of Human Development and Capabilities,1945-2829,1945-2837,2025-03-20,NA,tf2024kb
Journal of Human Resources in Hospitality & Tourism,1533-2845,1533-2853,2025-03-20,NA,tf2024kb
Journal of Human Rights,1475-4835,1475-4843,2025-03-20,NA,tf2024kb
Journal of Human Trafficking,2332-2705,2332-2713,2025-03-20,NA,tf2024kb
Journal of Hunger & Environmental Nutrition,1932-0248,1932-0256,2025-03-20,NA,tf2024kb
Journal of Hydraulic Research,0022-1686,1814-2079,2025-03-20,NA,tf2024kb
Journal of Iberian and Latin American Research,1326-0219,2151-9668,2025-03-20,NA,tf2024kb
Journal of Iberian and Latin American Studies,1470-1847,1469-9524,2025-03-20,NA,tf2024kb
Journal of Immigrant & Refugee Studies,1556-2948,1556-2956,2025-03-20,NA,tf2024kb
Journal of Immunoassay and Immunochemistry,1532-1819,1532-4230,2025-03-20,NA,tf2024kb
Journal of Industrial and Production Engineering,2168-1015,2168-1023,2025-03-20,NA,tf2024kb
"Journal of Infant, Child, and Adolescent Psychotherapy",1528-9168,1940-9214,2025-03-20,NA,tf2024kb
Journal of Information Technology & Politics,1933-1681,1933-169X,2025-03-20,NA,tf2024kb
Journal of Information Technology Case and Application Research,1522-8053,2333-6897,2025-03-20,NA,tf2024kb
Journal of Intellectual & Developmental Disability,1366-8250,1469-9532,2025-03-20,NA,tf2024kb
Journal of Intelligence History,1616-1262,2169-5601,2025-03-20,NA,tf2024kb
Journal of Intelligent Transportation Systems,1547-2450,1547-2442,2025-03-20,NA,tf2024kb
Journal of Interactive Advertising,NA,1525-2019,2025-03-20,NA,tf2024kb
Journal of Intercultural Communication Research,1747-5759,1747-5767,2025-03-20,NA,tf2024kb
Journal of Intercultural Studies,0725-6868,1469-9540,2025-03-20,NA,tf2024kb
Journal of Intergenerational Relationships,1535-0770,1535-0932,2025-03-20,NA,tf2024kb
Journal of International and Intercultural Communication,1751-3057,1751-3065,2025-03-20,NA,tf2024kb
Journal of International Consumer Marketing,0896-1530,1528-7068,2025-03-20,NA,tf2024kb
Journal of International Food & Agribusiness Marketing,0897-4438,1528-6983,2025-03-20,NA,tf2024kb
Journal of International Wildlife Law & Policy,1388-0292,1548-1476,2025-03-20,NA,tf2024kb
Journal of Internet Commerce,1533-2861,1533-287X,2025-03-20,NA,tf2024kb
Journal of Interprofessional Care,1356-1820,1469-9567,2025-03-20,NA,tf2024kb
Journal of Intervention and Statebuilding,1750-2977,1750-2985,2025-03-20,NA,tf2024kb
The Journal of Island and Coastal Archaeology,1556-4894,1556-1828,2025-03-20,NA,tf2024kb
Journal of Israeli History,1353-1042,1744-0548,2025-03-20,NA,tf2024kb
Journal of Japanese and Korean Cinema,1756-4905,1756-4913,2025-03-20,NA,tf2024kb
Journal of Jewish Education,1524-4113,1554-611X,2025-03-20,NA,tf2024kb
Journal of Landscape Architecture,1862-6033,2164-604X,2025-03-20,NA,tf2024kb
"Journal of Language, Identity & Education",1534-8458,1532-7701,2025-03-20,NA,tf2024kb
"Journal of Language, Literature and Culture",2051-2856,2051-2864,2025-03-20,NA,tf2024kb
Journal of Latin American Cultural Studies,1356-9325,1469-9575,2025-03-20,NA,tf2024kb
Journal of Latinos and Education,1534-8431,1532-771X,2025-03-20,NA,tf2024kb
Journal of Legal Medicine,0194-7648,1521-057X,2025-03-20,NA,tf2024kb
Journal of Leisure Research,0022-2216,2159-6417,2025-03-20,NA,tf2024kb
Journal of Lesbian Studies,1089-4160,1540-3548,2025-03-20,NA,tf2024kb
Journal of LGBTQ Issues in Counseling,2692-4951,2692-496X,2025-03-20,NA,tf2024kb
Journal of Library & Information Services in Distance Learning,1533-290X,1533-2918,2025-03-20,NA,tf2024kb
Journal of Library Administration,0193-0826,1540-3564,2025-03-20,NA,tf2024kb
Journal of Library Metadata,1938-6389,1937-5034,2025-03-20,NA,tf2024kb
Journal of Library Resource Sharing,2691-5979,2691-5995,2025-03-20,NA,tf2024kb
Journal of Liposome Research,0898-2104,1532-2394,2025-03-20,NA,tf2024kb
Journal of Liquid Chromatography & Related Technologies,1082-6076,1520-572X,2025-03-20,NA,tf2024kb
Journal of Location Based Services,1748-9725,1748-9733,2025-03-20,NA,tf2024kb
Journal of Loss and Trauma,1532-5024,1532-5032,2025-03-20,NA,tf2024kb
"Journal of Macromolecular Science, Part A",1060-1325,1520-5738,2025-03-20,NA,tf2024kb
"Journal of Macromolecular Science, Part B",0022-2348,1525-609X,2025-03-20,NA,tf2024kb
Journal of Management Analytics,2327-0012,2327-0039,2025-03-20,NA,tf2024kb
Journal of Management Information Systems,0742-1222,1557-928X,2025-03-20,NA,tf2024kb
Journal of Manual & Manipulative Therapy,1066-9817,2042-6186,2025-03-20,NA,tf2024kb
Journal of Map & Geography Libraries,1542-0353,1542-0361,2025-03-20,NA,tf2024kb
Journal of Marine Engineering & Technology,2046-4177,2056-8487,2025-03-20,NA,tf2024kb
Journal of Marketing Communications,1352-7266,1466-4445,2025-03-20,NA,tf2024kb
Journal of Marketing for Higher Education,0884-1241,1540-7144,2025-03-20,NA,tf2024kb
Journal of Marketing Management,0267-257X,1472-1376,2025-03-20,NA,tf2024kb
Journal of Marketing Theory and Practice,1069-6679,1944-7175,2025-03-20,NA,tf2024kb
Journal of Mathematics and Music,1745-9737,1745-9745,2025-03-20,NA,tf2024kb
Journal of Mathematics and the Arts,1751-3472,1751-3480,2025-03-20,NA,tf2024kb
Journal of Media and Religion,1534-8423,1534-8415,2025-03-20,NA,tf2024kb
Journal of Media Business Studies,1652-2354,2376-2977,2025-03-20,NA,tf2024kb
Journal of Media Economics,0899-7764,1532-7736,2025-03-20,NA,tf2024kb
Journal of Media Ethics,2373-6992,2373-700X,2025-03-20,NA,tf2024kb
Journal of Media Law,1757-7632,1757-7640,2025-03-20,NA,tf2024kb
Journal of Medical Engineering & Technology,0309-1902,1464-522X,2025-03-20,NA,tf2024kb
Journal of Medieval History,0304-4181,1873-1279,2025-03-20,NA,tf2024kb
Journal of Medieval Iberian Studies,1754-6559,1754-6567,2025-03-20,NA,tf2024kb
Journal of Mental Health,0963-8237,1360-0567,2025-03-20,NA,tf2024kb
Journal of Mental Health Research in Intellectual Disabilities,1931-5864,1931-5872,2025-03-20,NA,tf2024kb
Journal of Microencapsulation,0265-2048,1464-5246,2025-03-20,NA,tf2024kb
Journal of Microwave Power and Electromagnetic Energy,0832-7823,NA,2025-03-20,NA,tf2024kb
Journal of Military Ethics,1502-7570,1502-7589,2025-03-20,NA,tf2024kb
Journal of Military Social Work and Behavioral Health Services,2836-7472,2836-7499,2025-03-20,NA,tf2024kb
Journal of Modern Chinese History,1753-5654,1753-5662,2025-03-20,NA,tf2024kb
Journal of Modern Italian Studies,1354-571X,1469-9583,2025-03-20,NA,tf2024kb
Journal of Modern Jewish Studies,1472-5886,1472-5894,2025-03-20,NA,tf2024kb
Journal of Modern Optics,0950-0340,1362-3044,2025-03-20,NA,tf2024kb
Journal of Moral Education,0305-7240,1465-3877,2025-03-20,NA,tf2024kb
Journal of Motor Behavior,0022-2895,1940-1027,2025-03-20,NA,tf2024kb
Journal of Multicultural Discourses,1744-7143,1747-6615,2025-03-20,NA,tf2024kb
Journal of Multilingual and Multicultural Development,0143-4632,1747-7557,2025-03-20,NA,tf2024kb
Journal of Museum Education,1059-8650,2051-6169,2025-03-20,NA,tf2024kb
Journal of Musicological Research,0141-1896,1547-7304,2025-03-20,NA,tf2024kb
Journal of Muslim Minority Affairs,1360-2004,1469-9591,2025-03-20,NA,tf2024kb
Journal of Natural History,0022-2933,1464-5262,2025-03-20,NA,tf2024kb
Journal of Neurogenetics,0167-7063,1563-5260,2025-03-20,NA,tf2024kb
Journal of New Music Research,0929-8215,1744-5027,2025-03-20,NA,tf2024kb
Journal of Nonparametric Statistics,1048-5252,1029-0311,2025-03-20,NA,tf2024kb
Journal of Nonprofit & Public Sector Marketing,1049-5142,1540-6997,2025-03-20,NA,tf2024kb
Journal of Nuclear Science and Technology,0022-3131,1881-1248,2025-03-20,NA,tf2024kb
Journal of Nutrition in Gerontology and Geriatrics,2155-1197,2155-1200,2025-03-20,NA,tf2024kb
Journal of Occupational and Environmental Hygiene,1545-9624,1545-9632,2025-03-20,NA,tf2024kb
Journal of Occupational Science,1442-7591,2158-1576,2025-03-20,NA,tf2024kb
"Journal of Occupational Therapy, Schools, & Early Intervention",1941-1243,1941-1251,2025-03-20,NA,tf2024kb
Journal of Operational Oceanography,1755-876X,1755-8778,2025-03-20,NA,tf2024kb
Journal of Organizational Behavior Management,0160-8061,1540-8604,2025-03-20,NA,tf2024kb
Journal of Organizational Computing and Electronic Commerce,1091-9392,1532-7744,2025-03-20,NA,tf2024kb
Journal of Pain & Palliative Care Pharmacotherapy,1536-0288,1536-0539,2025-03-20,NA,tf2024kb
Journal of Palestine Studies,0377-919X,1533-8614,2025-03-20,NA,tf2024kb
Journal of Paper Conservation,1868-0860,2057-1682,2025-03-20,NA,tf2024kb
Journal of Pastoral Theology,1064-9867,2161-4504,2025-03-20,NA,tf2024kb
Journal of Peace Education,1740-0201,1740-021X,2025-03-20,NA,tf2024kb
Journal of Pentecostal and Charismatic Christianity,2769-1616,2769-1624,2025-03-20,NA,tf2024kb
Journal of Personal Selling & Sales Management,0885-3134,1557-7813,2025-03-20,NA,tf2024kb
Journal of Personality Assessment,0022-3891,1532-7752,2025-03-20,NA,tf2024kb
"Journal of Physical Education, Recreation & Dance",0730-3084,2168-3816,2025-03-20,NA,tf2024kb
Journal of Plant Nutrition,0190-4167,1532-4087,2025-03-20,NA,tf2024kb
Journal of Poetry Therapy,0889-3675,1567-2344,2025-03-20,NA,tf2024kb
"Journal of Policing, Intelligence and Counter Terrorism",1833-5330,2159-5364,2025-03-20,NA,tf2024kb
"Journal of Policy Research in Tourism, Leisure and Events",1940-7963,1940-7971,2025-03-20,NA,tf2024kb
Journal of Political Ideologies,1356-9317,1469-9613,2025-03-20,NA,tf2024kb
Journal of Political Marketing,1537-7857,1537-7865,2025-03-20,NA,tf2024kb
Journal of Political Power,2158-379X,2158-3803,2025-03-20,NA,tf2024kb
Journal of Political Science Education,1551-2169,1551-2177,2025-03-20,NA,tf2024kb
Journal of Popular Film and Television,0195-6051,1930-6458,2025-03-20,NA,tf2024kb
Journal of Post Keynesian Economics,0160-3477,1557-7821,2025-03-20,NA,tf2024kb
Journal of Postcolonial Writing,1744-9855,1744-9863,2025-03-20,NA,tf2024kb
Journal of Poverty,1087-5549,1540-7608,2025-03-20,NA,tf2024kb
Journal of Prevention & Intervention in the Community,1085-2352,1540-7330,2025-03-20,NA,tf2024kb
Journal of Private International Law,1744-1048,1757-8418,2025-03-20,NA,tf2024kb
"Journal of Professional Counseling: Practice, Theory & Research",1556-6382,2168-9156,2025-03-20,NA,tf2024kb
Journal of Progressive Human Services,1042-8232,1540-7616,2025-03-20,NA,tf2024kb
Journal of Promotion Management,1049-6491,1540-7594,2025-03-20,NA,tf2024kb
Journal of Property Research,0959-9916,1466-4453,2025-03-20,NA,tf2024kb
Journal of Psychoactive Drugs,0279-1072,2159-9777,2025-03-20,NA,tf2024kb
Journal of Psychology in Africa,1433-0237,1815-5626,2025-03-20,NA,tf2024kb
Journal of Psychosocial Oncology,0734-7332,1540-7586,2025-03-20,NA,tf2024kb
Journal of Public Affairs Education,1523-6803,2328-9643,2025-03-20,NA,tf2024kb
Journal of Public Child Welfare,1554-8732,1554-8740,2025-03-20,NA,tf2024kb
Journal of Public Relations Research,1062-726X,1532-754X,2025-03-20,NA,tf2024kb
Journal of Quality Assurance in Hospitality & Tourism,1528-008X,1528-0098,2025-03-20,NA,tf2024kb
Journal of Quality Technology,0022-4065,2575-6230,2025-03-20,NA,tf2024kb
Journal of Quantitative Linguistics,0929-6174,1744-5035,2025-03-20,NA,tf2024kb
"Journal of Race, Ethnicity and the City",2688-4674,2688-4682,2025-03-20,NA,tf2024kb
Journal of Radio & Audio Media,1937-6529,1937-6537,2025-03-20,NA,tf2024kb
Journal of Real Estate Literature,0927-7544,1573-8809,2025-03-20,NA,tf2024kb
Journal of Real Estate Portfolio Management,1083-5547,2691-1205,2025-03-20,NA,tf2024kb
Journal of Real Estate Research,0896-5803,2691-1175,2025-03-20,NA,tf2024kb
Journal of Receptors and Signal Transduction,1079-9893,1532-4281,2025-03-20,NA,tf2024kb
Journal of Relationship Marketing,1533-2667,1533-2675,2025-03-20,NA,tf2024kb
Journal of Religion & Spirituality in Social Work: Social Thought,1542-6432,1542-6440,2025-03-20,NA,tf2024kb
"Journal of Religion, Spirituality & Aging",1552-8030,1552-8049,2025-03-20,NA,tf2024kb
Journal of Religious & Theological Information,1047-7845,1528-6924,2025-03-20,NA,tf2024kb
Journal of Reproductive and Infant Psychology,0264-6838,1469-672X,2025-03-20,NA,tf2024kb
Journal of Research in Childhood Education,0256-8543,2150-2641,2025-03-20,NA,tf2024kb
Journal of Research on Christian Education,1065-6219,1934-4945,2025-03-20,NA,tf2024kb
Journal of Research on Educational Effectiveness,1934-5747,1934-5739,2025-03-20,NA,tf2024kb
Journal of Research on Technology in Education,1539-1523,1945-0818,2025-03-20,NA,tf2024kb
Journal of Risk Research,1366-9877,1466-4461,2025-03-20,NA,tf2024kb
